Group No,Group Name,Name,Sub Name,Repeater Call Sign,Gateway Call Sign,Frequency,Dup,Offset,Mode,TONE,Repeater Tone,RPT1USE,Position,Latitude,Longitude,UTC Offset
12,Japan,Tokyo Ham Fair,Tokyo,JP1YJJ A,JP1YJJ G,439.250000,DUP-,5.000000,DV,,,YES,Approximate,35.690000,139.700000,+9:00
12,Japan,Arida,Wakayama,JP3YCV A,JP3YCV G,439.270000,DUP-,5.000000,DV,,,YES,Approximate,34.240000,135.180000,+9:00
12,Japan,Koyasan,Wakayama,JP3YHN A,JP3YHN G,439.030000,DUP-,5.000000,DV,,,YES,Approximate,34.240000,135.180000,+9:00
12,Japan,Tanabe,Wakayama,JP3YIC A,JP3YIC G,439.490000,DUP-,5.000000,DV,,,YES,Approximate,33.730000,135.380000,+9:00
12,Japan,Suo-Oshima,Yamaguch,JP4YDW A,JP4YDW G,439.470000,DUP-,5.000000,DV,,,YES,Approximate,36.440000,136.440000,+9:00
13,Latin America,Buenos Aires,Argentin,LU3AOC B,LU3AOC G,434.950000,DUP+,5.000000,DV,,,YES,Approximate,-34.600000,-58.380000,-3:00
13,Latin America,Buenos Aires,Argentin,LU3AOC C,LU3AOC G,147.345000,DUP+,0.600000,DV,,,YES,Approximate,-34.600000,-58.380000,-3:00
13,Latin America,Rosario,Argentin,LU5FB  C,LU5FB  G,147.030000,DUP+,0.600000,DV,,,YES,Approximate,-32.950000,-60.640000,-3:00
13,Latin America,Artur Nogueira,Brazil,PY2KCA C,PY2KCA G,145.230000,DUP-,0.600000,DV,,,YES,Approximate,-22.730000,-47.350000,-3:00
13,Latin America,Belo Horizonte,Brazil,PY4RCR C,PY4RCR G,147.000000,DUP+,0.600000,DV,,,YES,Approximate,-19.820000,-43.980000,-3:00
13,Latin America,Belo Horizonte,Brazil,PY4RHC C,PY4RHC G,146.770000,DUP-,0.600000,DV,,,YES,Approximate,-19.570000,-43.540000,-3:00
13,Latin America,Caruaru,Brazil,PY7DIG C,PY7DIG G,145.450000,DUP-,0.600000,DV,,,YES,Approximate,-8.090000,-35.550000,-3:00
13,Latin America,Joanopolis,Brazil,PY2KGV B,PY2KGV G,439.350000,DUP-,5.000000,DV,,,YES,Approximate,-22.880000,-46.320000,-3:00
13,Latin America,Nova Friburgo,Brazil,PY1NDN C,PY1NDN G,147.270000,DUP+,0.600000,DV,,,YES,Approximate,-22.280000,-42.530000,-3:00
13,Latin America,Rio de Janeiro,Brazil,PY1EGR C,PY1EGR G,146.750000,DUP-,0.600000,DV,,,YES,Approximate,-22.970000,-43.220000,-4:00
13,Latin America,Rio de Janeiro,Brazil,PY1EGR B,PY1EGR G,439.900000,DUP-,5.000000,DV,,,YES,Approximate,-22.970000,-43.220000,-4:00
13,Latin America,Rio de Janeiro,Brazil,PY1JLU C,PY1JLU G,146.850000,DUP-,0.600000,DV,,,YES,Approximate,-22.550000,-43.050000,-3:00
13,Latin America,Rio de Janeiro,Brazil,PY1MRD B,PY1MRD G,439.875000,DUP-,5.000000,DV,,,YES,Approximate,-22.820000,-43.520000,-3:00
13,Latin America,Rio de Janeiro,Brazil,PY1MRE C,PY1MRE G,146.670000,DUP-,0.600000,DV,,,YES,Approximate,-22.940000,-43.340000,-3:00
13,Latin America,Rio de Janeiro,Brazil,PY1MRH B,PY1MRH G,439.425000,DUP-,5.000000,DV,,,YES,Approximate,-23.040000,-43.090000,-4:00
13,Latin America,Rio de Janeiro,Brazil,PY1RSU B,PY1RSU G,439.950000,DUP-,5.000000,DV,,,YES,Approximate,-22.910000,-43.170000,-3:00
13,Latin America,Rio de Janeiro,Brazil,PY1RSU C,PY1RSU G,146.950000,DUP-,0.600000,DV,,,YES,Approximate,-22.910000,-43.170000,-3:00
13,Latin America,Rio de Janeiro,Brazil,PY1UEB C,PY1UEB G,147.240000,DUP+,0.600000,DV,,,YES,Approximate,-22.490000,-43.310000,-3:00
13,Latin America,Sao Paulo,Brazil,PY2KPE B,PY2KPE G,439.925000,DUP-,5.000000,DV,,,YES,Approximate,-23.410000,-46.700000,-3:00
13,Latin America,Sao Paulo,Brazil,PY2KPE C,PY2KPE G,147.120000,DUP+,0.600000,DV,,,YES,Approximate,-23.410000,-46.700000,-3:00
13,Latin America,Sao Paulo,Brazil,PY2KRJ C,PY2KRJ G,147.180000,DUP+,0.600000,DV,,,YES,Approximate,-23.350000,-46.520000,-3:00
13,Latin America,Cali,Colombia,HK6FRC C,HK6FRC G,147.180000,DUP+,0.600000,DV,,,YES,Approximate,3.420000,-76.540000,-6:00
13,Latin America,Guatemala,Guatemal,TG0AA  C,TG0AA  G,146.990000,DUP-,0.600000,DV,,,YES,Approximate,14.390000,-90.380000,-6:00
13,Latin America,Chihuahua,Chihuahu,XE2ITZ C,XE2ITZ G,147.685000,DUP-,3.000000,DV,,,YES,Approximate,28.380000,-106.050000,-7:00
13,Latin America,Monterrey,Nuevo Le,XE2NL  C,XE2NL  G,145.210000,DUP-,0.600000,DV,,,YES,Approximate,25.670000,-100.240000,-6:00
13,Latin America,Monterrey,Nuevo Le,XE2NL  B,XE2NL  G,438.225000,DUP-,5.000000,DV,,,YES,Approximate,25.670000,-100.240000,-6:00
13,Latin America,Cancun,Quintana,XE3RCC C,XE3RCC G,145.300000,DUP-,0.600000,DV,,,YES,Approximate,21.150000,-86.890000,-6:00
14,Oceania,Jakarta,Indonesi,YD0ZUA C,YD0ZUA G,146.980000,DUP-,0.600000,DV,,,YES,Approximate,-6.220000,106.770000,+7:00
14,Oceania,Auckland,New Zeal,ZL1VHD B,ZL1VHD G,438.175000,DUP-,5.000000,DV,,,YES,Approximate,-37.350000,174.810000,+12:00
14,Oceania,Auckland,New Zeal,ZL1ZLD B,ZL1ZLD G,439.575000,DUP-,5.000000,DV,,,YES,Approximate,-36.840000,174.910000,+12:00
14,Oceania,Hamilton,New Zeal,ZL1CCT C,ZL1CCT G,145.350000,DUP-,0.600000,DV,,,YES,Approximate,-37.780000,175.290000,+12:00
14,Oceania,Hamilton City,New Zeal,ZL1HND B,ZL1HND G,439.425000,DUP-,5.000000,DV,,,YES,Approximate,-37.780000,175.290000,+12:00
14,Oceania,Kaipara,New Zeal,ZL1OTD C,ZL1OTD G,147.325000,DUP+,0.600000,DV,,,YES,Approximate,-36.330000,174.180000,+12:00
14,Oceania,Pakiri,New Zeal,ZL1HXD C,ZL1HXD G,145.450000,DUP-,0.600000,DV,,,YES,Approximate,-36.270000,174.780000,+12:00
14,Oceania,Tauranga,New Zeal,ZL1TPD C,ZL1TPD G,146.800000,DUP-,0.600000,DV,,,YES,Approximate,-37.730000,176.290000,+12:00
14,Oceania,Tauranga,New Zeal,ZL1TPD B,ZL1TPD G,433.025000,DUP+,5.000000,DV,,,YES,Approximate,-37.730000,176.290000,+12:00
14,Oceania,Te Puke,New Zeal,ZL1IBD C,ZL1IBD G,145.725000,DUP-,0.600000,DV,,,YES,Approximate,-37.880000,176.270000,+10:00
14,Oceania,Upper Hutt,New Zeal,ZL2VH  C,ZL2VH  G,145.425000,DUP-,0.600000,DV,,,YES,Approximate,-41.120000,175.150000,+12:00
14,Oceania,Upper Hutt,New Zeal,ZL2VH  B,ZL2VH  G,438.600000,DUP-,5.000000,DV,,,YES,Approximate,-41.120000,175.150000,+12:00
14,Oceania,Wellington,New Zeal,ZL2KB  C,ZL2KB  G,145.350000,DUP-,0.600000,DV,,,YES,Approximate,-40.850000,175.110000,+12:00
14,Oceania,Rizal- Philippin,Philippi,DX1BSP C,DX1BSP G,144.780000,DUP-,0.600000,DV,,,YES,Approximate,14.700000,121.170000,-8:00
15,Sweden,Karlskrona,Blekinge,SK7RMQ C,SK7RMQ G,145.337500,DUP-,0.000000,DV,,,YES,Approximate,56.210000,15.640000,+1:00
15,Sweden,Solvesborg,Blekinge,SG7HTP C,SG7HTP G,145.237500,DUP-,0.000000,DV,,,YES,Approximate,56.050000,14.570000,+1:00
15,Sweden,Solvesborg,Blekinge,SG7HTP B,SG7HTP G,433.475000,DUP-,0.000000,DV,,,YES,Approximate,56.050000,14.570000,+1:00
15,Sweden,Solvesborg,Blekinge,SG7HTP A,SG7HTP G,439.270000,DUP-,5.000000,DV,,,YES,Approximate,56.050000,14.570000,+1:00
15,Sweden,Borlange,Dalarna,SG4UZM C,SG4UZM G,145.337500,DUP-,0.000000,DV,,,YES,Approximate,60.510000,15.450000,+1:00
15,Sweden,Borlange,Dalarna,SG4UZM B,SG4UZM G,434.550000,DUP-,0.000000,DV,,,YES,Approximate,60.510000,15.450000,+1:00
15,Sweden,Borlange,Dalarna,SG4UZM A,SG4UZM G,433.437500,DUP-,0.000000,DV,,,YES,Approximate,60.510000,15.450000,+1:00
15,Sweden,Borlange,Dalarna,SK4BW  C,SK4BW  G,145.575000,DUP-,0.600000,DV,,,YES,Approximate,60.410000,15.470000,+1:00
15,Sweden,Borlange,Dalarna,SK4BW  B,SK4BW  G,434.900000,DUP-,2.000000,DV,,,YES,Approximate,60.410000,15.470000,+1:00
15,Sweden,Falun,Dalarna,SG4KUH C,SG4KUH G,145.425000,DUP-,0.000000,DV,,,YES,Approximate,60.590000,15.630000,+1:00
15,Sweden,Falun,Dalarna,SG4KUH B,SG4KUH G,433.200000,DUP-,0.000000,DV,,,YES,Approximate,60.590000,15.630000,+1:00
15,Sweden,Mora,Dalarna,SG4TYA C,SG4TYA G,145.575000,DUP-,0.600000,DV,,,YES,Approximate,61.200000,14.540000,+1:00
15,Sweden,Bollnas,Gavlebor,SK3RET C,SK3RET G,145.587500,DUP-,0.600000,DV,,,YES,Approximate,61.510000,16.210000,+1:00
15,Sweden,Bollnas,Gavlebor,SK3RET B,SK3RET G,434.575000,DUP-,2.000000,DV,,,YES,Approximate,61.510000,16.210000,+1:00
15,Sweden,Bollnas,Gavlebor,SK3RET A,SK3RET G,434.337500,DUP-,0.000000,DV,,,YES,Approximate,61.510000,16.210000,+1:00
15,Sweden,Gavle,Gavlebor,SK3GY  C,SK3GY  G,145.237500,DUP-,0.000000,DV,,,YES,Approximate,60.690000,17.110000,+1:00
15,Sweden,Gavle,Gavlebor,SK3GY  B,SK3GY  G,434.925000,DUP-,2.000000,DV,,,YES,Approximate,60.690000,17.110000,+1:00
15,Sweden,Gavle,Gavlebor,SK3GY  A,SK3GY  G,434.337500,DUP-,0.000000,DV,,,YES,Approximate,60.690000,17.110000,+1:00
15,Sweden,Varobacka,Halland,SK6EP  C,SK6EP  G,145.362500,DUP-,0.000000,DV,,,YES,Approximate,57.260000,12.140000,+1:00
15,Sweden,Varobacka,Halland,SK6EP  B,SK6EP  G,434.837500,DUP+,2.000000,DV,,,YES,Approximate,57.260000,12.140000,+1:00
15,Sweden,Hogasen,Jamtland,SE3IVF B,SE3IVF G,434.587500,DUP-,2.000000,DV,,,YES,Approximate,63.300000,12.380000,+1:00
15,Sweden,Glanshammar,Orebro,SG4UOF C,SG4UOF G,145.337500,DUP-,0.000000,DV,,,YES,Approximate,59.380000,15.440000,+1:00
15,Sweden,Norrkoping,Ostergot,SK5BN  C,SK5BN  G,145.575000,DUP-,0.600000,DV,,,YES,Approximate,58.590000,16.190000,+1:00
15,Sweden,Gladsax,Skane,SK7RNQ C,SK7RNQ G,145.587500,DUP-,0.600000,DV,,,YES,Approximate,55.570000,14.290000,+1:00
15,Sweden,Glumslov,Skane,SK7MQ  B,SK7MQ  G,434.625000,DUP-,2.000000,DV,,,YES,Approximate,55.940000,12.820000,+1:00
15,Sweden,Lonsboda,Skane,SG7IKJ C,SG7IKJ G,144.812500,DUP-,0.000000,DV,,,YES,Approximate,56.400000,14.320000,+1:00
15,Sweden,Lonsboda,Skane,SG7IKJ B,SG7IKJ G,433.475000,DUP-,0.000000,DV,,,YES,Approximate,56.400000,14.320000,+1:00
15,Sweden,Lonsboda,Skane,SG7IKJ A,SG7IKJ G,439.270000,DUP-,5.000000,DV,,,YES,Approximate,56.400000,14.320000,+1:00
15,Sweden,Malmo,Skane,SK7DX  C,SK7DX  G,145.375000,DUP-,0.000000,DV,,,YES,Approximate,55.610000,13.080000,+1:00
15,Sweden,Skane,Skane,SK6BA  C,SK6BA  G,145.575000,DUP-,0.600000,DV,,,YES,Approximate,57.500000,12.660000,+1:00
15,Sweden,Skane,Skane,SK6BA  B,SK6BA  G,433.562500,DUP-,0.000000,DV,,,YES,Approximate,57.500000,12.660000,+1:00
15,Sweden,Eskilstuna,Soderman,SK5LW  B,SK5LW  G,434.850000,DUP-,2.000000,DV,,,YES,Approximate,59.400000,16.430000,+1:00
15,Sweden,Flen,Soderman,SK5UM  B,SK5UM  G,434.550000,DUP-,2.000000,DV,,,YES,Approximate,59.060000,16.610000,+1:00
15,Sweden,Orrhammar,Soderman,SG5TAH C,SG5TAH G,145.337500,DUP-,0.000000,DV,,,YES,Approximate,59.090000,16.570000,+1:00
15,Sweden,Orrhammar,Soderman,SG5TAH B,SG5TAH G,433.600000,DUP-,0.000000,DV,,,YES,Approximate,59.090000,16.570000,+1:00
15,Sweden,Sigtuna,Stockhol,SG0VKU C,SG0VKU G,145.412500,DUP-,0.000000,DV,,,YES,Approximate,59.630000,17.810000,+1:00
15,Sweden,Sigtuna,Stockhol,SG0VKU B,SG0VKU G,433.362500,DUP-,0.000000,DV,,,YES,Approximate,59.630000,17.810000,+1:00
15,Sweden,Sigtuna,Stockhol,SG0VKU A,SG0VKU G,434.220000,DUP+,5.000000,DV,,,YES,Approximate,59.630000,17.810000,+1:00
15,Sweden,Sigtuna,Stockhol,SK0RPF B,SK0RPF G,433.437500,DUP-,0.000000,DV,,,YES,Approximate,59.630000,17.740000,+2:00
15,Sweden,Stockholm,Stockhol,SK0RMT B,SK0RMT G,434.737500,DUP-,2.000000,DV,,,YES,Approximate,59.450000,18.080000,+1:00
15,Sweden,Taby,Stockhol,SB0K   B,SB0K   G,434.537500,DUP-,2.000000,DV,,,YES,Approximate,59.460000,18.070000,+1:00
15,Sweden,Tyreso,Stockhol,SE0E   C,SE0E   G,145.337500,DUP-,0.000000,DV,,,YES,Approximate,59.250000,18.210000,+1:00
15,Sweden,Tyreso,Stockhol,SK0QO  B,SK0QO  G,434.575000,DUP-,2.000000,DV,,,YES,Approximate,59.240000,18.250000,+1:00
15,Sweden,Karlskoga,Varmland,SK4RKD B,SK4RKD G,434.575000,DUP-,2.000000,DV,,,YES,Approximate,59.320000,14.490000,+1:00
15,Sweden,Umea,Vasterbo,SK2AT  C,SK2AT  G,145.000000,DUP-,0.600000,DV,,,YES,Approximate,63.830000,20.270000,+1:00
15,Sweden,Umea,Vasterbo,SK2AT  B,SK2AT  G,434.000000,DUP-,2.000000,DV,,,YES,Approximate,63.830000,20.270000,+1:00
15,Sweden,Gothenborough,Vastra G,SK6RKI C,SK6RKI G,145.750000,DUP-,0.600000,DV,,,YES,Approximate,57.690000,11.990000,+1:00
15,Sweden,Gothenburg,Vastra G,SE6H   B,SE6H   G,433.525000,DUP-,0.000000,DV,,,YES,Approximate,57.720000,12.020000,+1:00
15,Sweden,Hjo,Vastra G,SK6MA  C,SK6MA  G,145.212500,DUP-,0.000000,DV,,,YES,Approximate,58.310000,14.270000,+1:00
15,Sweden,Hjo,Vastra G,SK6MA  B,SK6MA  G,433.425000,DUP-,0.000000,DV,,,YES,Approximate,58.310000,14.270000,+1:00
16,United Kingdom,Mt. Leinster,Ireland,EI7MLD B,EI7MLD G,430.300000,DUP+,9.000000,DV,,,YES,Approximate,52.620000,-6.770000,0:00
16,United Kingdom,Waterford,Ireland,EI7CDD B,EI7CDD G,439.650000,DUP-,9.000000,DV,,,YES,Approximate,52.040000,-7.740000,0:00
16,United Kingdom,Waterford,Ireland,EI7WCD B,EI7WCD G,439.675000,DUP-,9.000000,DV,,,YES,Approximate,52.270000,-7.150000,0:00
16,United Kingdom,Barnsley,England,GB7YD  B,GB7YD  G,439.512500,DUP-,9.000000,DV,,,YES,Approximate,53.590000,-1.350000,0:00
16,United Kingdom,Barnsley,England,GB7YD  C,GB7YD  G,145.675000,DUP-,0.600000,DV,,,YES,Approximate,53.590000,-1.350000,0:00
16,United Kingdom,Basildon,England,MB6ZZ  C,MB6ZZ  G,144.862500,DUP-,0.000000,DV,,,YES,Approximate,51.580000,0.470000,0:00
16,United Kingdom,Bath- South West,England,MB6WW  C,MB6WW  G,144.850000,DUP-,0.000000,DV,,,YES,Approximate,51.350000,-2.140000,0:00
16,United Kingdom,Bath- South West,England,GB7SW  C,GB7SW  G,145.637500,DUP-,0.600000,DV,,,YES,Approximate,51.330000,-2.200000,0:00
16,United Kingdom,BECCLES,England,GB7BE  B,GB7BE  G,439.662500,DUP-,9.000000,DV,,,YES,Approximate,52.450000,1.600000,0:00
16,United Kingdom,Bewdley,England,GB7WF  B,GB7WF  G,439.487500,DUP-,9.000000,DV,,,YES,Approximate,52.380000,-2.320000,0:00
16,United Kingdom,Birmingham,England,GB7BM  B,GB7BM  G,439.400000,DUP-,9.000000,DV,,,YES,Approximate,52.470000,-1.880000,0:00
16,United Kingdom,BLACKPOOL LANCS,England,GB7BF  B,GB7BF  G,439.675000,DUP-,5.000000,DV,,,YES,Approximate,53.800000,-3.050000,0:00
16,United Kingdom,Bletchley Park,England,GB7BP  B,GB7BP  G,439.450000,DUP-,9.000000,DV,,,YES,Approximate,52.000000,-0.740000,0:00
16,United Kingdom,Bowburn,England,GB7PB  C,GB7PB  G,145.662500,DUP-,0.600000,DV,,,YES,Approximate,54.740000,-1.520000,0:00
16,United Kingdom,Cambridge,England,GB7PI  B,GB7PI  G,439.912500,DUP-,9.000000,DV,,,YES,Approximate,52.010000,0.000000,0:00
16,United Kingdom,Cannock,England,GB7ZI  B,GB7ZI  G,439.687500,DUP-,9.000000,DV,,,YES,Approximate,52.730000,-2.030000,0:00
16,United Kingdom,Carlisle- Cumbri,England,MB6CA  C,MB6CA  G,144.812500,DUP-,0.000000,DV,,,YES,Approximate,54.920000,-2.760000,0:00
16,United Kingdom,Chandlers Ford,England,GB7IV  C,GB7IV  G,145.775000,DUP-,0.600000,DV,,,YES,Approximate,50.990000,-1.390000,0:00
16,United Kingdom,Chelmsford Essex,England,MB6CE  C,MB6CE  G,144.862500,DUP-,0.000000,DV,,,YES,Approximate,51.750000,0.520000,0:00
16,United Kingdom,Clacton on Sea,England,MB6CL  B,MB6CL  G,430.187500,DUP-,0.000000,DV,,,YES,Approximate,51.820000,1.170000,0:00
16,United Kingdom,Clacton-on-sea,England,GB7TE  C,GB7TE  G,145.775000,DUP-,0.600000,DV,,,YES,Approximate,51.810000,1.220000,0:00
16,United Kingdom,Clacton-on-Sea,England,MB6DS  C,MB6DS  G,144.837500,DUP-,0.000000,DV,,,YES,Approximate,51.810000,1.150000,0:00
16,United Kingdom,Corsham- South W,England,MB6IUE B,MB6IUE G,431.137500,DUP-,0.000000,DV,,,YES,Approximate,51.420000,-2.190000,0:00
16,United Kingdom,Cudworth,England,GB7NA  B,GB7NA  G,439.450000,DUP-,9.000000,DV,,,YES,Approximate,53.570000,-1.400000,0:00
16,United Kingdom,Derby,England,GB7DC  C,GB7DC  G,145.687500,DUP+,0.600000,DV,,,YES,Approximate,52.940000,-1.430000,0:00
16,United Kingdom,Derby,England,GB7DC  B,GB7DC  G,439.475000,DUP+,9.000000,DV,,,YES,Approximate,52.940000,-1.430000,0:00
16,United Kingdom,Derbyshire,England,GB3IN  C,GB3IN  G,145.637500,DUP-,0.600000,DV,,,YES,Approximate,53.140000,-1.470000,0:00
16,United Kingdom,Dungiven,England,GB7DN  B,GB7DN  G,439.412500,DUP-,9.000000,DV,,,YES,Approximate,55.040000,-7.290000,0:00
16,United Kingdom,East Grinstead,England,MB6EG  C,MB6EG  G,144.862500,DUP-,0.000000,DV,,,YES,Approximate,51.130000,0.030000,0:00
16,United Kingdom,Eastbourne,England,GB7ES  B,GB7ES  G,439.437500,DUP-,9.000000,DV,,,YES,Approximate,50.820000,0.300000,0:00
16,United Kingdom,Eastbourne,England,MB6EB  C,MB6EB  G,144.825000,DUP-,0.000000,DV,,,YES,Approximate,50.810000,0.270000,0:00
16,United Kingdom,Epsom,England,MB6EP  C,MB6EP  G,144.825000,DUP-,0.000000,DV,,,YES,Approximate,51.360000,-0.260000,0:00
16,United Kingdom,exeter,England,GB7NL  B,GB7NL  G,439.462500,DUP-,9.000000,DV,,,YES,Approximate,50.740000,-3.500000,0:00
16,United Kingdom,Fareham,England,GB7FH  B,GB7FH  G,439.612500,DUP-,9.000000,DV,,,YES,Approximate,50.860000,-1.190000,0:00
16,United Kingdom,Folkestone,England,GB7CF  C,GB7CF  G,145.637500,DUP-,0.600000,DV,,,YES,Approximate,51.080000,1.170000,0:00
16,United Kingdom,Folkestone,England,GB7CF  B,GB7CF  G,439.512500,DUP-,9.000000,DV,,,YES,Approximate,51.080000,1.170000,0:00
16,United Kingdom,Folkestone,England,GB7FK  B,GB7FK  G,439.737500,DUP-,9.000000,DV,,,YES,Approximate,51.110000,1.220000,0:00
16,United Kingdom,Folkestone,England,GB7FK  C,GB7FK  G,145.787500,DUP-,0.600000,DV,,,YES,Approximate,51.110000,1.220000,0:00
16,United Kingdom,Gosport,England,GB7SO  B,GB7SO  G,439.525000,DUP-,9.000000,DV,,,YES,Approximate,50.810000,-1.140000,0:00
16,United Kingdom,Great Yarmouth,England,MB6ISJ B,MB6ISJ G,431.087500,DUP-,0.000000,DV,,,YES,Approximate,52.600000,1.730000,0:00
16,United Kingdom,Grimsby,England,GB7GC  B,GB7GC  G,439.437500,DUP-,9.000000,DV,,,YES,Approximate,53.560000,-0.130000,0:00
16,United Kingdom,Harefield,England,MB6IHF B,MB6IHF G,430.050000,DUP-,0.000000,DV,,,YES,Approximate,51.610000,-0.470000,0:00
16,United Kingdom,Herne Bay,England,GB7IC  B,GB7IC  G,439.450000,DUP-,9.000000,DV,,,YES,Approximate,51.370000,1.150000,0:00
16,United Kingdom,Herne Bay,England,GB7IC  C,GB7IC  G,145.662500,DUP-,0.600000,DV,,,YES,Approximate,51.370000,1.150000,0:00
16,United Kingdom,Hexham,England,GB7TY  B,GB7TY  G,439.612500,DUP-,9.000000,DV,,,YES,Approximate,55.000000,-2.040000,0:00
16,United Kingdom,Ilford,England,MB6INL B,MB6INL G,430.025000,DUP-,0.000000,DV,,,YES,Approximate,51.610000,0.040000,0:00
16,United Kingdom,Kelvedon Hatch (,England,GB7KH  B,GB7KH  G,439.612500,DUP-,9.000000,DV,,,YES,Approximate,51.680000,0.260000,0:00
16,United Kingdom,Leicester (Markf,England,GB3CF  C,GB3CF  G,145.600000,DUP-,0.600000,DV,,,YES,Approximate,52.700000,-1.280000,0:00
16,United Kingdom,Liverpool,England,MB6PF  C,MB6PF  G,144.862500,DUP-,0.000000,DV,,,YES,Approximate,53.460000,-2.990000,0:00
16,United Kingdom,London,England,GB7OK  C,GB7OK  G,145.712500,DUP-,0.600000,DV,,,YES,Approximate,51.360000,0.150000,0:00
16,United Kingdom,Louth,England,GB7JM  B,GB7JM  G,430.887500,DUP+,7.600000,DV,,,YES,Approximate,53.340000,0.150000,0:00
16,United Kingdom,Luton,England,MB6ILT B,MB6ILT G,430.037500,DUP-,0.000000,DV,,,YES,Approximate,51.890000,-0.360000,0:00
16,United Kingdom,Lymm,England,GB7DV  B,GB7DV  G,439.612500,DUP-,9.000000,DV,,,YES,Approximate,53.390000,-2.480000,0:00
16,United Kingdom,Lynemouth,England,GB7NE  B,GB7NE  G,439.450000,DUP-,9.000000,DV,,,YES,Approximate,55.210000,-1.520000,0:00
16,United Kingdom,Manchester,England,GB7MA  C,GB7MA  G,145.600000,DUP-,0.600000,DV,,,YES,Approximate,53.480000,-2.080000,0:00
16,United Kingdom,Mendlesham,England,GB7PP  B,GB7PP  G,439.437500,DUP-,9.000000,DV,,,YES,Approximate,52.520000,1.080000,0:00
16,United Kingdom,Millbrook,England,GB7DB  B,GB7DB  G,439.662500,DUP-,9.000000,DV,,,YES,Approximate,52.040000,-0.520000,0:00
16,United Kingdom,Norwich,England,GB7NB  B,GB7NB  G,439.687500,DUP-,9.000000,DV,,,YES,Approximate,52.580000,1.340000,0:00
16,United Kingdom,Oldham,England,MB6CY  C,MB6CY  G,144.825000,DUP-,0.000000,DV,,,YES,Approximate,53.540000,-2.090000,0:00
16,United Kingdom,Oldham,England,MB6CY  B,MB6CY  G,430.187500,DUP-,0.000000,DV,,,YES,Approximate,53.540000,-2.090000,0:00
16,United Kingdom,Orpington,England,MB6IOK B,MB6IOK G,430.037500,DUP-,0.000000,DV,,,YES,Approximate,51.400000,0.130000,0:00
16,United Kingdom,Plymouth,England,GB3IE  B,GB3IE  G,430.850000,DUP+,7.600000,DV,,,YES,Approximate,50.390000,-4.110000,0:00
16,United Kingdom,Portsmouth,England,GB7RN  C,GB7RN  G,145.637500,DUP-,0.600000,DV,,,YES,Approximate,50.840000,1.190000,0:00
16,United Kingdom,Ruislip,England,MB6RE  C,MB6RE  G,144.837500,DUP-,0.000000,DV,,,YES,Approximate,51.570000,-0.390000,0:00
16,United Kingdom,Scarborough,England,GB7RW  C,GB7RW  G,145.600000,DUP-,0.600000,DV,,,YES,Approximate,54.110000,0.440000,0:00
16,United Kingdom,Sheffield,England,GB7SF  B,GB7SF  G,439.737500,DUP-,9.000000,DV,,,YES,Approximate,53.420000,-1.440000,0:00
16,United Kingdom,Sheffield,England,GB7SF  C,GB7SF  G,145.737500,DUP-,0.600000,DV,,,YES,Approximate,53.420000,-1.440000,0:00
16,United Kingdom,Shipley West,England,GB7TP  B,GB7TP  G,439.687500,DUP-,9.000000,DV,,,YES,Approximate,53.830000,-1.800000,0:00
16,United Kingdom,Shresbury,England,GB7SY  B,GB7SY  G,439.700000,DUP-,9.000000,DV,,,YES,Approximate,52.660000,-2.740000,0:00
16,United Kingdom,Stoke-on-Trent,England,GB3VT  C,GB3VT  G,145.725000,DUP-,0.600000,DV,,,YES,Approximate,53.040000,-2.090000,0:00
16,United Kingdom,Warrington,England,GB7WC  B,GB7WC  G,439.487500,DUP-,9.000000,DV,,,YES,Approximate,53.350000,-2.630000,0:00
16,United Kingdom,Wirral,England,GB7RA  B,GB7RA  G,439.650000,DUP-,9.000000,DV,,,YES,Approximate,53.310000,-3.050000,0:00
16,United Kingdom,Wirral,England,GB7WP  B,GB7WP  G,439.912500,DUP-,9.000000,DV,,,YES,Approximate,53.350000,-3.020000,0:00
16,United Kingdom,Wythall,England,GB3WL  B,GB3WL  G,430.950000,DUP+,7.600000,DV,,,YES,Approximate,52.390000,-1.880000,0:00
16,United Kingdom,Chelmsford,Northern,GB7ZP  B,GB7ZP  G,439.487500,DUP-,9.000000,DV,,,YES,Approximate,51.710000,0.510000,0:00
16,United Kingdom,Dungiven,Northern,MB6DN  B,MB6DN  G,439.412500,DUP-,9.000000,DV,,,YES,Approximate,54.930000,-6.980000,0:00
16,United Kingdom,Omagh,Northern,GB7WT  B,GB7WT  G,439.600000,DUP-,9.000000,DV,,,YES,Approximate,54.690000,-7.390000,0:00
16,United Kingdom,Aberdeen,Scotland,GB7GD  C,GB7GD  G,145.687500,DUP-,0.600000,DV,,,YES,Approximate,57.130000,-2.140000,0:00
16,United Kingdom,Airdrie,Scotland,GB7DA  C,GB7DA  G,145.775000,DUP+,0.600000,DV,,,YES,Approximate,55.890000,-3.990000,0:00
16,United Kingdom,Dundee,Scotland,GB7DD  B,GB7DD  G,439.662500,DUP-,9.000000,DV,,,YES,Approximate,56.500000,-2.900000,0:00
16,United Kingdom,Scottish Borders,Scotland,GB7JD  B,GB7JD  G,439.412500,DUP-,9.000000,DV,,,YES,Approximate,55.480000,-2.550000,0:00
16,United Kingdom,Stranraer,Scotland,GB7DK  C,GB7DK  G,145.687500,DUP-,0.600000,DV,,,YES,Approximate,54.880000,-5.060000,0:00
